Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Region,State,City,Postal Code,Product ID,Category,Sub-Category,Product Name,Sales,Revenue,Quantity,Discount,Profit,Profit Margin,Order Year,Order Quarter,Order Month,Order Month Name,Order YearMonth
CA-2017-155481,2017-09-01,2017-09-05,DK-13225,Dean Katz,Corporate,East,Pennsylvania,Philadelphia,19140,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,23.988,23.988,1,0.0,7.196400000000001,0.30000000000000004,2017,2017Q3,9,September,2017-09
CA-2017-155481,2017-09-01,2017-09-05,DK-13225,Dean Katz,Corporate,East,Pennsylvania,Philadelphia,19140,OFF-FA-10002780,Office Supplies,Fasteners,Staples,16.688,16.688,1,0.0,5.006400000000001,0.3000000000000001,2017,2017Q3,9,September,2017-09
US-2017-152051,2017-06-25,2017-06-29,TS-21160,Theresa Swint,Corporate,East,Pennsylvania,York,17403,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,422.058,1,0.0,126.61740000000003,0.3000000000000001,2017,2017Q2,6,June,2017-06
US-2017-152051,2017-06-25,2017-06-29,TS-21160,Theresa Swint,Corporate,East,Pennsylvania,York,17403,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.088,38.088,1,0.0,11.426400000000001,0.30000000000000004,2017,2017Q2,6,June,2017-06
US-2017-152051,2017-06-25,2017-06-29,TS-21160,Theresa Swint,Corporate,East,Pennsylvania,York,17403,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",254.352,254.352,1,0.0,76.3056,0.3,2017,2017Q2,6,June,2017-06
CA-2015-141607,2015-12-12,2015-12-17,WB-21850,William Brown,Consumer,West,California,Concord,94521,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,43.31,1,0.0,12.993000000000002,0.30000000000000004,2015,2015Q4,12,December,2015-12
CA-2018-102771,2018-03-31,2018-04-05,DO-13435,Denny Ordway,Consumer,East,New York,New York City,10035,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,84.95,84.95,1,0.0,25.485000000000007,0.30000000000000004,2018,2018Q1,3,March,2018-03
US-2018-139969,2018-11-19,2018-11-26,AF-10870,Art Ferguson,Consumer,Central,Texas,College Station,77840,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.058,233.058,1,0.0,69.91740000000001,0.3000000000000001,2018,2018Q4,11,November,2018-11
CA-2015-167360,2015-11-24,2015-11-29,RB-19435,Richard Bierner,Consumer,Central,Missouri,Saint Louis,63116,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,111.79,1,0.0,33.537000000000006,0.30000000000000004,2015,2015Q4,11,November,2015-11
CA-2016-123505,2016-11-22,2016-11-26,AR-10540,Andy Reiter,Consumer,East,Massachusetts,Quincy,2169,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,14.94,1,0.0,4.482000000000001,0.3000000000000001,2016,2016Q4,11,November,2016-11
CA-2017-117282,2017-07-14,2017-07-18,DR-12880,Dan Reichenbach,Corporate,East,New York,New York City,10009,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,14.16,14.16,1,0.0,4.248000000000001,0.3000000000000001,2017,2017Q3,7,July,2017-07
US-2017-120460,2017-04-30,2017-05-05,BF-11170,Ben Ferrer,Home Office,Central,Texas,Dallas,75081,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,22.608,1,0.0,6.782400000000001,0.30000000000000004,2017,2017Q2,4,April,2017-04
CA-2017-111115,2017-07-25,2017-07-27,LB-16735,Larry Blacks,Consumer,West,California,Los Angeles,90032,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,21.48,21.48,1,0.0,6.444000000000001,0.30000000000000004,2017,2017Q3,7,July,2017-07
CA-2015-124646,2015-06-22,2015-06-24,DV-13465,Dianna Vittorini,Consumer,Central,Minnesota,Minneapolis,55407,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,501.81,1,0.0,150.543,0.3,2015,2015Q2,6,June,2015-06
CA-2015-124646,2015-06-22,2015-06-24,DV-13465,Dianna Vittorini,Consumer,Central,Minnesota,Minneapolis,55407,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,161.94,1,0.0,48.58200000000001,0.30000000000000004,2015,2015Q2,6,June,2015-06
CA-2018-148166,2018-10-21,2018-10-26,NK-18490,Neil Knudson,Home Office,South,Florida,Deltona,32725,OFF-AR-10004956,Office Supplies,Art,Newell 33,17.856,17.856,1,0.0,5.356800000000002,0.30000000000000004,2018,2018Q4,10,October,2018-10
CA-2017-159737,2017-09-03,2017-09-09,CS-11950,Carlos Soltero,Consumer,Central,Illinois,Chicago,60610,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.808,8.808,1,0.0,2.6424000000000003,0.30000000000000004,2017,2017Q3,9,September,2017-09
CA-2017-141019,2017-05-14,2017-05-14,LH-17155,Logan Haushalter,Consumer,East,Ohio,Cincinnati,45231,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.384,79.384,1,0.0,23.815200000000004,0.30000000000000004,2017,2017Q2,5,May,2017-05
CA-2017-101938,2017-01-07,2017-01-12,DW-13480,Dianna Wilson,Home Office,West,California,Oakland,94601,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,34.58,1,0.0,10.374000000000002,0.3000000000000001,2017,2017Q1,1,January,2017-01
CA-2018-166296,2018-03-13,2018-03-19,KF-16285,Karen Ferguson,Home Office,West,California,Manteca,95336,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,314.55,1,0.0,94.36500000000001,0.30000000000000004,2018,2018Q1,3,March,2018-03
CA-2017-154018,2017-10-13,2017-10-19,HA-14920,Helen Andreada,Consumer,Central,Texas,Laredo,78041,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,191.976,191.976,1,0.0,57.59280000000001,0.30000000000000004,2017,2017Q4,10,October,2017-10
CA-2017-154018,2017-10-13,2017-10-19,HA-14920,Helen Andreada,Consumer,Central,Texas,Laredo,78041,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,8.288,8.288,1,0.0,2.4864000000000006,0.30000000000000004,2017,2017Q4,10,October,2017-10
CA-2017-154018,2017-10-13,2017-10-19,HA-14920,Helen Andreada,Consumer,Central,Texas,Laredo,78041,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,139.92,1,0.0,41.976,0.30000000000000004,2017,2017Q4,10,October,2017-10
CA-2017-154018,2017-10-13,2017-10-19,HA-14920,Helen Andreada,Consumer,Central,Texas,Laredo,78041,OFF-AR-10002067,Office Supplies,Art,Newell 334,15.872,15.872,1,0.0,4.761600000000001,0.3000000000000001,2017,2017Q4,10,October,2017-10
CA-2017-154018,2017-10-13,2017-10-19,HA-14920,Helen Andreada,Consumer,Central,Texas,Laredo,78041,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,6.286,6.286,1,0.0,1.8858000000000006,0.3000000000000001,2017,2017Q4,10,October,2017-10
CA-2018-117870,2018-01-27,2018-01-30,JH-15820,John Huston,Consumer,East,Ohio,Kent,44240,OFF-AR-10004078,Office Supplies,Art,Newell 312,14.016,14.016,1,0.0,4.2048000000000005,0.30000000000000004,2018,2018Q1,1,January,2018-01
CA-2018-117870,2018-01-27,2018-01-30,JH-15820,John Huston,Consumer,East,Ohio,Kent,44240,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,71.976,71.976,1,0.0,21.592800000000004,0.30000000000000004,2018,2018Q1,1,January,2018-01
CA-2018-117870,2018-01-27,2018-01-30,JH-15820,John Huston,Consumer,East,Ohio,Kent,44240,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.982,107.982,1,0.0,32.39460000000001,0.3000000000000001,2018,2018Q1,1,January,2018-01
US-2018-137491,2018-11-19,2018-11-25,LC-16930,Linda Cazamias,Corporate,Central,Texas,San Angelo,76903,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",305.312,305.312,1,0.0,91.59360000000001,0.30000000000000004,2018,2018Q4,11,November,2018-11
CA-2015-152296,2015-08-01,2015-08-03,IL-15100,Ivan Liston,Consumer,West,California,San Francisco,94122,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,19.752,19.752,1,0.0,5.925600000000001,0.30000000000000004,2015,2015Q3,8,August,2015-08
CA-2017-112025,2017-07-30,2017-08-04,LS-16975,Lindsay Shagiari,Home Office,Central,Texas,Houston,77070,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,9.264,1,0.0,2.7792000000000003,0.30000000000000004,2017,2017Q3,7,July,2017-07
CA-2016-132507,2016-07-30,2016-08-03,CC-12610,Corey Catlett,Corporate,Central,Texas,Houston,77041,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,61.792,1,0.0,18.537600000000005,0.30000000000000004,2016,2016Q3,7,July,2016-07
CA-2017-125738,2017-10-15,2017-10-21,PB-18805,Patrick Bzostek,Home Office,West,Utah,Salt Lake City,84106,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,45.68,1,0.0,13.704,0.3,2017,2017Q4,10,October,2017-10
CA-2017-125738,2017-10-15,2017-10-21,PB-18805,Patrick Bzostek,Home Office,West,Utah,Salt Lake City,84106,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,60.12,60.12,1,0.0,18.036,0.30000000000000004,2017,2017Q4,10,October,2017-10
CA-2017-125738,2017-10-15,2017-10-21,PB-18805,Patrick Bzostek,Home Office,West,Utah,Salt Lake City,84106,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,41.72,1,0.0,12.516000000000002,0.30000000000000004,2017,2017Q4,10,October,2017-10
CA-2017-125738,2017-10-15,2017-10-21,PB-18805,Patrick Bzostek,Home Office,West,Utah,Salt Lake City,84106,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",71.6,71.6,1,0.0,21.480000000000004,0.3000000000000001,2017,2017Q4,10,October,2017-10
CA-2017-128818,2017-05-07,2017-05-11,CJ-12010,Caroline Jumper,Consumer,East,New York,New York City,10009,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",85.232,85.232,1,0.0,25.5696,0.30000000000000004,2017,2017Q2,5,May,2017-05
CA-2017-128818,2017-05-07,2017-05-11,CJ-12010,Caroline Jumper,Consumer,East,New York,New York City,10009,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,44.4,44.4,1,0.0,13.32,0.3,2017,2017Q2,5,May,2017-05
CA-2017-128818,2017-05-07,2017-05-11,CJ-12010,Caroline Jumper,Consumer,East,New York,New York City,10009,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,442.764,442.764,1,0.0,132.82920000000001,0.30000000000000004,2017,2017Q2,5,May,2017-05
CA-2017-128818,2017-05-07,2017-05-11,CJ-12010,Caroline Jumper,Consumer,East,New York,New York City,10009,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,3999.95,3999.95,1,0.0,1199.9850000000001,0.30000000000000004,2017,2017Q2,5,May,2017-05
CA-2017-128818,2017-05-07,2017-05-11,CJ-12010,Caroline Jumper,Consumer,East,New York,New York City,10009,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,199.95,1,0.0,59.985000000000014,0.3000000000000001,2017,2017Q2,5,May,2017-05
CA-2017-128818,2017-05-07,2017-05-11,CJ-12010,Caroline Jumper,Consumer,East,New York,New York City,10009,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,63.68,63.68,1,0.0,19.104,0.3,2017,2017Q2,5,May,2017-05
CA-2018-124576,2018-08-01,2018-08-04,HK-14890,Heather Kirkland,Corporate,West,California,Salinas,93905,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,54.896,54.896,1,0.0,16.4688,0.30000000000000004,2018,2018Q3,8,August,2018-08
CA-2017-101378,2017-07-14,2017-07-14,RH-19600,Rob Haberlin,Consumer,South,Alabama,Huntsville,35810,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,29.0,1,0.0,8.700000000000003,0.3000000000000001,2017,2017Q3,7,July,2017-07
CA-2018-143063,2018-08-10,2018-08-15,IL-15100,Ivan Liston,Consumer,Central,Indiana,Columbus,47201,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,70.08,70.08,1,0.0,21.024,0.30000000000000004,2018,2018Q3,8,August,2018-08
CA-2018-143063,2018-08-10,2018-08-15,IL-15100,Ivan Liston,Consumer,Central,Indiana,Columbus,47201,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",121.3,121.3,1,0.0,36.39,0.3,2018,2018Q3,8,August,2018-08
CA-2018-143063,2018-08-10,2018-08-15,IL-15100,Ivan Liston,Consumer,Central,Indiana,Columbus,47201,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,1454.49,1454.49,1,0.0,436.3470000000001,0.30000000000000004,2018,2018Q3,8,August,2018-08
CA-2017-118913,2017-06-25,2017-06-29,AS-10240,Alan Shonely,Consumer,West,California,Los Angeles,90049,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,60.81,1,0.0,18.243000000000002,0.30000000000000004,2017,2017Q2,6,June,2017-06
CA-2017-128412,2017-12-10,2017-12-17,AP-10915,Arthur Prichep,Consumer,West,Washington,Seattle,98105,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,153.552,1,0.0,46.0656,0.30000000000000004,2017,2017Q4,12,December,2017-12
CA-2017-128412,2017-12-10,2017-12-17,AP-10915,Arthur Prichep,Consumer,West,Washington,Seattle,98105,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,65.34,65.34,1,0.0,19.602000000000004,0.30000000000000004,2017,2017Q4,12,December,2017-12
CA-2017-128412,2017-12-10,2017-12-17,AP-10915,Arthur Prichep,Consumer,West,Washington,Seattle,98105,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,123.92,1,0.0,37.176,0.3,2017,2017Q4,12,December,2017-12
CA-2017-128412,2017-12-10,2017-12-17,AP-10915,Arthur Prichep,Consumer,West,Washington,Seattle,98105,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,35.1,1,0.0,10.530000000000001,0.30000000000000004,2017,2017Q4,12,December,2017-12
CA-2017-128412,2017-12-10,2017-12-17,AP-10915,Arthur Prichep,Consumer,West,Washington,Seattle,98105,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,44.75,1,0.0,13.425,0.3,2017,2017Q4,12,December,2017-12
CA-2017-136483,2017-12-01,2017-12-06,AG-10390,Allen Goldenen,Consumer,South,Tennessee,Knoxville,37918,OFF-AR-10000940,Office Supplies,Art,Newell 343,4.704,4.704,1,0.0,1.4112,0.30000000000000004,2017,2017Q4,12,December,2017-12
CA-2015-163013,2015-11-28,2015-12-04,BF-11080,Bart Folk,Consumer,South,Alabama,Montgomery,36116,OFF-AR-10001954,Office Supplies,Art,Newell 331,14.67,14.67,1,0.0,4.401,0.3,2015,2015Q4,11,November,2015-11
CA-2016-135363,2016-03-28,2016-04-02,CK-12205,Chloris Kastensmidt,Consumer,East,Pennsylvania,Philadelphia,19120,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552,15.552,1,0.0,4.665600000000001,0.3000000000000001,2016,2016Q1,3,March,2016-03
CA-2016-135363,2016-03-28,2016-04-02,CK-12205,Chloris Kastensmidt,Consumer,East,Pennsylvania,Philadelphia,19120,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,5.232,5.232,1,0.0,1.5696000000000003,0.30000000000000004,2016,2016Q1,3,March,2016-03
US-2015-165659,2015-06-01,2015-06-06,LT-17110,Liz Thompson,Consumer,South,Arkansas,Little Rock,72209,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,22.2,1,0.0,6.66,0.3,2015,2015Q2,6,June,2015-06
US-2015-165659,2015-06-01,2015-06-06,LT-17110,Liz Thompson,Consumer,South,Arkansas,Little Rock,72209,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,881.93,881.93,1,0.0,264.57900000000006,0.3000000000000001,2015,2015Q2,6,June,2015-06
CA-2016-138002,2016-09-06,2016-09-12,BT-11305,Beth Thompson,Home Office,West,Washington,Seattle,98103,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,6.096,6.096,1,0.0,1.8288000000000002,0.30000000000000004,2016,2016Q3,9,September,2016-09
CA-2016-138002,2016-09-06,2016-09-12,BT-11305,Beth Thompson,Home Office,West,Washington,Seattle,98103,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,191.82,1,0.0,57.54599999999999,0.3,2016,2016Q3,9,September,2016-09
CA-2016-128860,2016-06-29,2016-07-05,SC-20725,Steven Cartwright,Consumer,East,Pennsylvania,Lancaster,17602,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,20.104,1,0.0,6.0312,0.30000000000000004,2016,2016Q2,6,June,2016-06
CA-2017-164350,2017-09-10,2017-09-12,CG-12040,Catherine Glotzbach,Home Office,South,Tennessee,Bristol,37620,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,67.56,1,0.0,20.268,0.3,2017,2017Q3,9,September,2017-09
US-2015-103905,2015-07-14,2015-07-20,AW-10930,Arthur Wiediger,Home Office,Central,Illinois,Aurora,60505,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,29.932,29.932,1,0.0,8.979600000000001,0.30000000000000004,2015,2015Q3,7,July,2015-07
US-2015-103905,2015-07-14,2015-07-20,AW-10930,Arthur Wiediger,Home Office,Central,Illinois,Aurora,60505,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,38.272,38.272,1,0.0,11.4816,0.30000000000000004,2015,2015Q3,7,July,2015-07
CA-2016-129854,2016-08-22,2016-08-26,RB-19705,Roger Barcio,Home Office,East,New York,New York City,10009,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,16.52,16.52,1,0.0,4.956000000000001,0.3000000000000001,2016,2016Q3,8,August,2016-08
CA-2015-125556,2015-11-14,2015-11-16,ML-17410,Maris LaWare,Consumer,East,Connecticut,Fairfield,6824,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,832.93,832.93,1,0.0,249.87900000000002,0.30000000000000004,2015,2015Q4,11,November,2015-11
CA-2015-125556,2015-11-14,2015-11-16,ML-17410,Maris LaWare,Consumer,East,Connecticut,Fairfield,6824,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,43.8,43.8,1,0.0,13.14,0.30000000000000004,2015,2015Q4,11,November,2015-11
CA-2017-162313,2017-11-27,2017-11-30,VB-21745,Victoria Brennan,Corporate,Central,Michigan,Lincoln Park,48146,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292,167.292,1,0.0,50.1876,0.30000000000000004,2017,2017Q4,11,November,2017-11
CA-2018-107874,2018-11-21,2018-11-25,SW-20275,Scott Williamson,Consumer,East,New York,New York City,10035,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,27.42,1,0.0,8.226000000000003,0.3000000000000001,2018,2018Q4,11,November,2018-11
CA-2018-129378,2018-10-01,2018-10-02,NS-18505,Neola Schneider,Consumer,West,California,San Jose,95123,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44,1.44,1,0.0,0.43199999999999994,0.3,2018,2018Q4,10,October,2018-10
CA-2018-129378,2018-10-01,2018-10-02,NS-18505,Neola Schneider,Consumer,West,California,San Jose,95123,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,61.776,61.776,1,0.0,18.5328,0.3,2018,2018Q4,10,October,2018-10
CA-2018-129378,2018-10-01,2018-10-02,NS-18505,Neola Schneider,Consumer,West,California,San Jose,95123,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96,241.96,1,0.0,72.58800000000002,0.3000000000000001,2018,2018Q4,10,October,2018-10
CA-2018-129378,2018-10-01,2018-10-02,NS-18505,Neola Schneider,Consumer,West,California,San Jose,95123,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.608,108.608,1,0.0,32.58240000000001,0.30000000000000004,2018,2018Q4,10,October,2018-10
CA-2015-151953,2015-09-20,2015-09-25,DB-13555,Dorothy Badders,Corporate,South,Florida,Jacksonville,32216,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,2.816,2.816,1,0.0,0.8448,0.3,2015,2015Q3,9,September,2015-09
CA-2018-130841,2018-07-28,2018-08-01,MH-17620,Matt Hagelstein,Corporate,West,California,San Francisco,94110,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,9.984,9.984,1,0.0,2.9952000000000005,0.30000000000000004,2018,2018Q3,7,July,2018-07
CA-2018-130841,2018-07-28,2018-08-01,MH-17620,Matt Hagelstein,Corporate,West,California,San Francisco,94110,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,14.98,14.98,1,0.0,4.4940000000000015,0.3000000000000001,2018,2018Q3,7,July,2018-07
CA-2018-130841,2018-07-28,2018-08-01,MH-17620,Matt Hagelstein,Corporate,West,California,San Francisco,94110,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1145.6,1145.6,1,0.0,343.68000000000006,0.3000000000000001,2018,2018Q3,7,July,2018-07
CA-2016-131884,2016-12-06,2016-12-06,DK-13375,Dennis Kane,Consumer,East,Ohio,Marion,43302,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,485.94,485.94,1,0.0,145.78200000000004,0.3000000000000001,2016,2016Q4,12,December,2016-12
CA-2016-131884,2016-12-06,2016-12-06,DK-13375,Dennis Kane,Consumer,East,Ohio,Marion,43302,OFF-AR-10004078,Office Supplies,Art,Newell 312,37.376,37.376,1,0.0,11.212800000000001,0.30000000000000004,2016,2016Q4,12,December,2016-12
CA-2016-131884,2016-12-06,2016-12-06,DK-13375,Dennis Kane,Consumer,East,Ohio,Marion,43302,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,70.686,70.686,1,0.0,21.205800000000004,0.30000000000000004,2016,2016Q4,12,December,2016-12
CA-2018-121909,2018-07-31,2018-08-05,EA-14035,Erin Ashbrook,Corporate,East,Pennsylvania,Philadelphia,19134,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,54.816,54.816,1,0.0,16.4448,0.3,2018,2018Q3,7,July,2018-07
CA-2017-106383,2017-03-19,2017-03-21,BT-11440,Bobby Trafton,Consumer,West,Colorado,Littleton,80122,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,72.294,1,0.0,21.688200000000002,0.30000000000000004,2017,2017Q1,3,March,2017-03
CA-2018-130771,2018-07-29,2018-08-03,LA-16780,Laura Armstrong,Corporate,Central,Texas,Austin,78745,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.896,2.896,1,0.0,0.8688000000000002,0.3000000000000001,2018,2018Q3,7,July,2018-07
CA-2018-130771,2018-07-29,2018-08-03,LA-16780,Laura Armstrong,Corporate,Central,Texas,Austin,78745,TEC-PH-10002496,Technology,Phones,Cisco SPA301,124.792,124.792,1,0.0,37.4376,0.30000000000000004,2018,2018Q3,7,July,2018-07
CA-2017-139157,2017-10-01,2017-10-05,GM-14680,Greg Matthias,Consumer,East,New York,New York City,10024,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.588,330.588,1,0.0,99.17640000000003,0.30000000000000004,2017,2017Q4,10,October,2017-10
CA-2015-128055,2015-03-31,2015-04-05,AA-10315,Alex Avila,Consumer,West,California,San Francisco,94122,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568,673.568,1,0.0,202.0704,0.30000000000000004,2015,2015Q1,3,March,2015-03
CA-2015-128055,2015-03-31,2015-04-05,AA-10315,Alex Avila,Consumer,West,California,San Francisco,94122,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,52.98,1,0.0,15.893999999999998,0.3,2015,2015Q1,3,March,2015-03
CA-2018-157091,2018-06-26,2018-07-01,DB-13405,Denny Blanton,Consumer,Central,Indiana,La Porte,46350,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,526.45,1,0.0,157.93500000000006,0.3000000000000001,2018,2018Q2,6,June,2018-06
CA-2018-132122,2018-07-09,2018-07-14,JH-15820,John Huston,Consumer,Central,Illinois,Chicago,60610,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,228.92,1,0.0,68.67600000000002,0.3000000000000001,2018,2018Q3,7,July,2018-07
CA-2016-123232,2016-12-14,2016-12-16,DJ-13630,Doug Jacobs,Consumer,West,Oregon,Portland,97206,TEC-PH-10001051,Technology,Phones,HTC One,319.968,319.968,1,0.0,95.99040000000002,0.30000000000000004,2016,2016Q4,12,December,2016-12
CA-2018-104066,2018-12-05,2018-12-10,QJ-19255,Quincy Jones,Corporate,East,Vermont,Burlington,0,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,205.03,205.03,1,0.0,61.509000000000015,0.30000000000000004,2018,2018Q4,12,December,2018-12
CA-2016-145849,2016-09-15,2016-09-17,CT-11995,Carol Triggs,Consumer,Central,Indiana,Indianapolis,46203,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,190.86,190.86,1,0.0,57.25800000000001,0.30000000000000004,2016,2016Q3,9,September,2016-09
CA-2016-145849,2016-09-15,2016-09-17,CT-11995,Carol Triggs,Consumer,Central,Indiana,Indianapolis,46203,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,24.32,24.32,1,0.0,7.296000000000003,0.3000000000000001,2016,2016Q3,9,September,2016-09
